,tag,Strain,time,drug,value,S_I_R,MIC,exp,S_I_R2,n_strains,use,subset_of_strains_used,num_of_mic_used,comment
841,KpMero4_R02up_KPN_01107_0.97,RB279.a,NA,aztr,1.664063562,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
842,KpMero4_R02up_KPN_01107_0.97,RB279.b,NA,aztr,1.700098431,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
843,KpMero4_R02up_KPN_01107_0.97,RB540,NA,aztr,1.656089024,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
844,KpMero4_R02up_KPN_01107_0.97,RB563,NA,aztr,0.125838695,S,0.25,KpAztr,S,1,,,,
845,KpMero4_R02up_KPN_01107_0.97,RB570,NA,aztr,0.112545758,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
846,KpMero4_R02up_KPN_01107_0.97,RB409,NA,aztr,0.021229365,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
847,KpMero4_R02up_KPN_01107_0.97,RB402,NA,aztr,0.113781802,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
848,KpMero4_R02up_KPN_01107_0.97,RB552,NA,aztr,-0.149931024,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
849,KpMero4_R03up_KPN_02345_0.95,RB279.a,NA,aztr,0.844070192,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
850,KpMero4_R03up_KPN_02345_0.95,RB279.b,NA,aztr,0.917051375,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
851,KpMero4_R03up_KPN_02345_0.95,RB540,NA,aztr,0.819842894,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
852,KpMero4_R03up_KPN_02345_0.95,RB563,NA,aztr,0.647326885,S,0.25,KpAztr,S,1,,,,
853,KpMero4_R03up_KPN_02345_0.95,RB570,NA,aztr,0.03447481,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
854,KpMero4_R03up_KPN_02345_0.95,RB409,NA,aztr,0.07184854,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
855,KpMero4_R03up_KPN_02345_0.95,RB402,NA,aztr,-0.069707546,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
856,KpMero4_R03up_KPN_02345_0.95,RB552,NA,aztr,-0.178642813,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
857,KpMero4_R04up_KPN_02742_0.97,RB279.a,NA,aztr,2.020827915,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
858,KpMero4_R04up_KPN_02742_0.97,RB279.b,NA,aztr,1.893403513,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
859,KpMero4_R04up_KPN_02742_0.97,RB540,NA,aztr,1.874870183,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
860,KpMero4_R04up_KPN_02742_0.97,RB563,NA,aztr,1.086724903,S,0.25,KpAztr,S,1,,,,
861,KpMero4_R04up_KPN_02742_0.97,RB570,NA,aztr,0.314384592,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
862,KpMero4_R04up_KPN_02742_0.97,RB409,NA,aztr,-0.757682526,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
863,KpMero4_R04up_KPN_02742_0.97,RB402,NA,aztr,0.175616793,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
864,KpMero4_R04up_KPN_02742_0.97,RB552,NA,aztr,-0.131567659,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
865,KpMero4_R05dn_KPN_02241_0.92,RB279.a,NA,aztr,-0.902179984,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
866,KpMero4_R05dn_KPN_02241_0.92,RB279.b,NA,aztr,-0.809359008,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
867,KpMero4_R05dn_KPN_02241_0.92,RB540,NA,aztr,-1.239680976,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
868,KpMero4_R05dn_KPN_02241_0.92,RB563,NA,aztr,0.361499116,S,0.25,KpAztr,S,1,,,,
869,KpMero4_R05dn_KPN_02241_0.92,RB570,NA,aztr,-0.886242659,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
870,KpMero4_R05dn_KPN_02241_0.92,RB409,NA,aztr,-0.469827596,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
871,KpMero4_R05dn_KPN_02241_0.92,RB402,NA,aztr,0.151901616,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
872,KpMero4_R05dn_KPN_02241_0.92,RB552,NA,aztr,0.483535198,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
873,KpMero4_R06up_KPN_03358_0.92,RB279.a,NA,aztr,0.826339945,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
874,KpMero4_R06up_KPN_03358_0.92,RB279.b,NA,aztr,0.869856683,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
875,KpMero4_R06up_KPN_03358_0.92,RB540,NA,aztr,1.230334557,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
876,KpMero4_R06up_KPN_03358_0.92,RB563,NA,aztr,0.004702206,S,0.25,KpAztr,S,1,,,,
877,KpMero4_R06up_KPN_03358_0.92,RB570,NA,aztr,-0.198364262,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
878,KpMero4_R06up_KPN_03358_0.92,RB409,NA,aztr,-0.101611854,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
879,KpMero4_R06up_KPN_03358_0.92,RB402,NA,aztr,-0.150126334,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
880,KpMero4_R06up_KPN_03358_0.92,RB552,NA,aztr,-0.154226781,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
881,KpMero4_R07up_KPN_03934_0.92,RB279.a,NA,aztr,0.406755751,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
882,KpMero4_R07up_KPN_03934_0.92,RB279.b,NA,aztr,0.471198046,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
883,KpMero4_R07up_KPN_03934_0.92,RB540,NA,aztr,0.605288757,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
884,KpMero4_R07up_KPN_03934_0.92,RB563,NA,aztr,-0.245789912,S,0.25,KpAztr,S,1,,,,
885,KpMero4_R07up_KPN_03934_0.92,RB570,NA,aztr,0.170701944,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
886,KpMero4_R07up_KPN_03934_0.92,RB409,NA,aztr,-0.023592075,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
887,KpMero4_R07up_KPN_03934_0.92,RB402,NA,aztr,0.039810361,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
888,KpMero4_R07up_KPN_03934_0.92,RB552,NA,aztr,-0.023211614,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
889,KpMero4_R08dn_KPN_00868_0.92,RB279.a,NA,aztr,-3.779138213,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
890,KpMero4_R08dn_KPN_00868_0.92,RB279.b,NA,aztr,-3.819152153,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
891,KpMero4_R08dn_KPN_00868_0.92,RB540,NA,aztr,-3.425273564,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
892,KpMero4_R08dn_KPN_00868_0.92,RB563,NA,aztr,0.285550263,S,0.25,KpAztr,S,1,,,,
893,KpMero4_R08dn_KPN_00868_0.92,RB570,NA,aztr,-0.281742651,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
894,KpMero4_R08dn_KPN_00868_0.92,RB409,NA,aztr,-1.313947052,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
895,KpMero4_R08dn_KPN_00868_0.92,RB402,NA,aztr,-0.533435578,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
896,KpMero4_R08dn_KPN_00868_0.92,RB552,NA,aztr,0.681591635,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
897,KpMero4_R09up_KPN_02342_0.97,RB279.a,NA,aztr,0.540855768,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
898,KpMero4_R09up_KPN_02342_0.97,RB279.b,NA,aztr,0.436266889,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
899,KpMero4_R09up_KPN_02342_0.97,RB540,NA,aztr,1.331056578,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
900,KpMero4_R09up_KPN_02342_0.97,RB563,NA,aztr,0.675375907,S,0.25,KpAztr,S,1,,,,
901,KpMero4_R09up_KPN_02342_0.97,RB570,NA,aztr,-0.071687016,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
902,KpMero4_R09up_KPN_02342_0.97,RB409,NA,aztr,-0.168827376,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
903,KpMero4_R09up_KPN_02342_0.97,RB402,NA,aztr,-0.140344998,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
904,KpMero4_R09up_KPN_02342_0.97,RB552,NA,aztr,-0.14770068,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
905,KpMero4_R10up_KPN_00833_0.97,RB279.a,NA,aztr,1.587655576,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
906,KpMero4_R10up_KPN_00833_0.97,RB279.b,NA,aztr,1.536918073,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
907,KpMero4_R10up_KPN_00833_0.97,RB540,NA,aztr,0.993392069,S,0.12,KpAztr,S,3,use,"279.a, 279.b",used 2/3,
908,KpMero4_R10up_KPN_00833_0.97,RB563,NA,aztr,0.489724826,S,0.25,KpAztr,S,1,,,,
909,KpMero4_R10up_KPN_00833_0.97,RB570,NA,aztr,-0.041627959,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
910,KpMero4_R10up_KPN_00833_0.97,RB409,NA,aztr,-0.35080646,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
911,KpMero4_R10up_KPN_00833_0.97,RB402,NA,aztr,-0.008950005,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
912,KpMero4_R10up_KPN_00833_0.97,RB552,NA,aztr,0.249308755,R,128,KpAztr,R,4,use,"402, 552",used 2/4,
913,KpMero4_R01up_KPN_01226_0.97,RB279.a,NA,cefaz,-0.350257388,S,2,KpCefaz,S,1,,279.b,used 1/1,
914,KpMero4_R01up_KPN_01226_0.97,RB279.b,NA,cefaz,-0.156151404,S,1,KpCefaz,S,2,use,279.a,used 1/2,
915,KpMero4_R01up_KPN_01226_0.97,RB540,NA,cefaz,0.242089051,S,1,KpCefaz,S,2,use,279.a,used 1/2,
916,KpMero4_R01up_KPN_01226_0.97,RB563,NA,cefaz,0.194623501,R,8,KpCefaz,R,1,,,,
917,KpMero4_R01up_KPN_01226_0.97,RB570,NA,cefaz,0.195683865,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
918,KpMero4_R01up_KPN_01226_0.97,RB409,NA,cefaz,-0.361559645,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
919,KpMero4_R01up_KPN_01226_0.97,RB402,NA,cefaz,0.139135695,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
920,KpMero4_R01up_KPN_01226_0.97,RB552,NA,cefaz,0.219029104,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
921,KpMero4_R02up_KPN_01107_0.97,RB279.a,NA,cefaz,1.296275261,S,2,KpCefaz,S,1,,279.b,used 1/1,
922,KpMero4_R02up_KPN_01107_0.97,RB279.b,NA,cefaz,1.434143075,S,1,KpCefaz,S,2,use,279.a,used 1/2,
923,KpMero4_R02up_KPN_01107_0.97,RB540,NA,cefaz,1.352647177,S,1,KpCefaz,S,2,use,279.a,used 1/2,
924,KpMero4_R02up_KPN_01107_0.97,RB563,NA,cefaz,0.034788422,R,8,KpCefaz,R,1,,,,
925,KpMero4_R02up_KPN_01107_0.97,RB570,NA,cefaz,-0.266451009,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
926,KpMero4_R02up_KPN_01107_0.97,RB409,NA,cefaz,-0.084516121,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
927,KpMero4_R02up_KPN_01107_0.97,RB402,NA,cefaz,-0.234380223,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
928,KpMero4_R02up_KPN_01107_0.97,RB552,NA,cefaz,-0.386490319,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
929,KpMero4_R03up_KPN_02345_0.95,RB279.a,NA,cefaz,1.251153732,S,2,KpCefaz,S,1,,279.b,used 1/1,
930,KpMero4_R03up_KPN_02345_0.95,RB279.b,NA,cefaz,1.475239329,S,1,KpCefaz,S,2,use,279.a,used 1/2,
931,KpMero4_R03up_KPN_02345_0.95,RB540,NA,cefaz,1.098253032,S,1,KpCefaz,S,2,use,279.a,used 1/2,
932,KpMero4_R03up_KPN_02345_0.95,RB563,NA,cefaz,-0.053509389,R,8,KpCefaz,R,1,,,,
933,KpMero4_R03up_KPN_02345_0.95,RB570,NA,cefaz,-0.024722869,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
934,KpMero4_R03up_KPN_02345_0.95,RB409,NA,cefaz,0.134961124,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
935,KpMero4_R03up_KPN_02345_0.95,RB402,NA,cefaz,-0.027817643,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
936,KpMero4_R03up_KPN_02345_0.95,RB552,NA,cefaz,-0.135571314,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
937,KpMero4_R04up_KPN_02742_0.97,RB279.a,NA,cefaz,1.701769218,S,2,KpCefaz,S,1,,279.b,used 1/1,
938,KpMero4_R04up_KPN_02742_0.97,RB279.b,NA,cefaz,1.705900939,S,1,KpCefaz,S,2,use,279.a,used 1/2,
939,KpMero4_R04up_KPN_02742_0.97,RB540,NA,cefaz,1.709261686,S,1,KpCefaz,S,2,use,279.a,used 1/2,
940,KpMero4_R04up_KPN_02742_0.97,RB563,NA,cefaz,0.317059745,R,8,KpCefaz,R,1,,,,
941,KpMero4_R04up_KPN_02742_0.97,RB570,NA,cefaz,0.430735858,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
942,KpMero4_R04up_KPN_02742_0.97,RB409,NA,cefaz,-0.380280324,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
943,KpMero4_R04up_KPN_02742_0.97,RB402,NA,cefaz,0.545992467,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
944,KpMero4_R04up_KPN_02742_0.97,RB552,NA,cefaz,-0.168568225,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
945,KpMero4_R05dn_KPN_02241_0.92,RB279.a,NA,cefaz,-0.962861686,S,2,KpCefaz,S,1,,279.b,used 1/1,
946,KpMero4_R05dn_KPN_02241_0.92,RB279.b,NA,cefaz,-0.591029733,S,1,KpCefaz,S,2,use,279.a,used 1/2,
947,KpMero4_R05dn_KPN_02241_0.92,RB540,NA,cefaz,-0.830017646,S,1,KpCefaz,S,2,use,279.a,used 1/2,
948,KpMero4_R05dn_KPN_02241_0.92,RB563,NA,cefaz,0.125979247,R,8,KpCefaz,R,1,,,,
949,KpMero4_R05dn_KPN_02241_0.92,RB570,NA,cefaz,0.599498756,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
950,KpMero4_R05dn_KPN_02241_0.92,RB409,NA,cefaz,-0.532097078,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
951,KpMero4_R05dn_KPN_02241_0.92,RB402,NA,cefaz,0.823306961,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
952,KpMero4_R05dn_KPN_02241_0.92,RB552,NA,cefaz,0.476571311,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
953,KpMero4_R06up_KPN_03358_0.92,RB279.a,NA,cefaz,0.556301446,S,2,KpCefaz,S,1,,279.b,used 1/1,
954,KpMero4_R06up_KPN_03358_0.92,RB279.b,NA,cefaz,0.79051226,S,1,KpCefaz,S,2,use,279.a,used 1/2,
955,KpMero4_R06up_KPN_03358_0.92,RB540,NA,cefaz,1.345750418,S,1,KpCefaz,S,2,use,279.a,used 1/2,
956,KpMero4_R06up_KPN_03358_0.92,RB563,NA,cefaz,0.012373339,R,8,KpCefaz,R,1,,,,
957,KpMero4_R06up_KPN_03358_0.92,RB570,NA,cefaz,0.058676502,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
958,KpMero4_R06up_KPN_03358_0.92,RB409,NA,cefaz,-0.05096783,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
959,KpMero4_R06up_KPN_03358_0.92,RB402,NA,cefaz,0.169771826,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
960,KpMero4_R06up_KPN_03358_0.92,RB552,NA,cefaz,-0.097838969,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
961,KpMero4_R07up_KPN_03934_0.92,RB279.a,NA,cefaz,0.113146055,S,2,KpCefaz,S,1,,279.b,used 1/1,
962,KpMero4_R07up_KPN_03934_0.92,RB279.b,NA,cefaz,0.213761135,S,1,KpCefaz,S,2,use,279.a,used 1/2,
963,KpMero4_R07up_KPN_03934_0.92,RB540,NA,cefaz,0.207649279,S,1,KpCefaz,S,2,use,279.a,used 1/2,
964,KpMero4_R07up_KPN_03934_0.92,RB563,NA,cefaz,0.029789323,R,8,KpCefaz,R,1,,,,
965,KpMero4_R07up_KPN_03934_0.92,RB570,NA,cefaz,-0.017976764,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
966,KpMero4_R07up_KPN_03934_0.92,RB409,NA,cefaz,-0.169238988,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
967,KpMero4_R07up_KPN_03934_0.92,RB402,NA,cefaz,-0.169279033,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
968,KpMero4_R07up_KPN_03934_0.92,RB552,NA,cefaz,0.021258133,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
969,KpMero4_R08dn_KPN_00868_0.92,RB279.a,NA,cefaz,-3.639378275,S,2,KpCefaz,S,1,,279.b,used 1/1,
970,KpMero4_R08dn_KPN_00868_0.92,RB279.b,NA,cefaz,-3.191445769,S,1,KpCefaz,S,2,use,279.a,used 1/2,
971,KpMero4_R08dn_KPN_00868_0.92,RB540,NA,cefaz,-2.665199763,S,1,KpCefaz,S,2,use,279.a,used 1/2,
972,KpMero4_R08dn_KPN_00868_0.92,RB563,NA,cefaz,0.125979247,R,8,KpCefaz,R,1,,,,
973,KpMero4_R08dn_KPN_00868_0.92,RB570,NA,cefaz,0.560736888,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
974,KpMero4_R08dn_KPN_00868_0.92,RB409,NA,cefaz,-0.560862163,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
975,KpMero4_R08dn_KPN_00868_0.92,RB402,NA,cefaz,0.381240917,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
976,KpMero4_R08dn_KPN_00868_0.92,RB552,NA,cefaz,0.551245332,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
977,KpMero4_R09up_KPN_02342_0.97,RB279.a,NA,cefaz,0.345062347,S,2,KpCefaz,S,1,,279.b,used 1/1,
978,KpMero4_R09up_KPN_02342_0.97,RB279.b,NA,cefaz,0.414395874,S,1,KpCefaz,S,2,use,279.a,used 1/2,
979,KpMero4_R09up_KPN_02342_0.97,RB540,NA,cefaz,1.329618841,S,1,KpCefaz,S,2,use,279.a,used 1/2,
980,KpMero4_R09up_KPN_02342_0.97,RB563,NA,cefaz,-0.068076534,R,8,KpCefaz,R,1,,,,
981,KpMero4_R09up_KPN_02342_0.97,RB570,NA,cefaz,0.20834225,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
982,KpMero4_R09up_KPN_02342_0.97,RB409,NA,cefaz,-0.221748401,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
983,KpMero4_R09up_KPN_02342_0.97,RB402,NA,cefaz,-0.057091516,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
984,KpMero4_R09up_KPN_02342_0.97,RB552,NA,cefaz,-0.052072502,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
985,KpMero4_R10up_KPN_00833_0.97,RB279.a,NA,cefaz,1.530292746,S,2,KpCefaz,S,1,,279.b,used 1/1,
986,KpMero4_R10up_KPN_00833_0.97,RB279.b,NA,cefaz,1.405292439,S,1,KpCefaz,S,2,use,279.a,used 1/2,
987,KpMero4_R10up_KPN_00833_0.97,RB540,NA,cefaz,0.954277735,S,1,KpCefaz,S,2,use,279.a,used 1/2,
988,KpMero4_R10up_KPN_00833_0.97,RB563,NA,cefaz,-0.128114814,R,8,KpCefaz,R,1,,,,
989,KpMero4_R10up_KPN_00833_0.97,RB570,NA,cefaz,-0.084091277,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
990,KpMero4_R10up_KPN_00833_0.97,RB409,NA,cefaz,-0.220090307,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
991,KpMero4_R10up_KPN_00833_0.97,RB402,NA,cefaz,-0.042967786,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
992,KpMero4_R10up_KPN_00833_0.97,RB552,NA,cefaz,0.211556516,R,128,KpCefaz,R,4,use,"402, 552",used 2/4,
993,KpCip4_R01up_KPHS_33810_0.97,RB040,NA,cip,2.496920657,S,0.03,KpCip,S,3,use,,used 3/3,
994,KpCip4_R01up_KPHS_33810_0.97,RB041,NA,cip,2.583736066,S,0.03,KpCip,S,3,use,,used 3/3,
995,KpCip4_R01up_KPHS_33810_0.97,RB270,NA,cip,3.291513943,S,0.03,KpCip,S,3,use,,used 3/3,
996,KpCip4_R01up_KPHS_33810_0.97,RB013,NA,cip,-0.040067869,R,32,KpCip,R,3,use,,used 3/3,
997,KpCip4_R01up_KPHS_33810_0.97,RB039,NA,cip,-0.305919201,R,32,KpCip,R,3,use,,used 3/3,
998,KpCip4_R01up_KPHS_33810_0.97,RB289,NA,cip,0.062521553,R,32,KpCip,R,3,use,,used 3/3,
999,KpCip4_R02up_KPHS_02830_0.97,RB040,NA,cip,1.029709067,S,0.03,KpCip,S,3,use,,used 3/3,
1000,KpCip4_R02up_KPHS_02830_0.97,RB041,NA,cip,0.945058796,S,0.03,KpCip,S,3,use,,used 3/3,
1001,KpCip4_R02up_KPHS_02830_0.97,RB270,NA,cip,0.706751113,S,0.03,KpCip,S,3,use,,used 3/3,
1002,KpCip4_R02up_KPHS_02830_0.97,RB013,NA,cip,-0.109564089,R,32,KpCip,R,3,use,,used 3/3,
1003,KpCip4_R02up_KPHS_02830_0.97,RB039,NA,cip,-0.340966148,R,32,KpCip,R,3,use,,used 3/3,
1004,KpCip4_R02up_KPHS_02830_0.97,RB289,NA,cip,0.411397134,R,32,KpCip,R,3,use,,used 3/3,
1005,KpCip4_R03up_KPHS_41020_0.92,RB040,NA,cip,3.444202444,S,0.03,KpCip,S,3,use,,used 3/3,
1006,KpCip4_R03up_KPHS_41020_0.92,RB041,NA,cip,3.175837512,S,0.03,KpCip,S,3,use,,used 3/3,
1007,KpCip4_R03up_KPHS_41020_0.92,RB270,NA,cip,3.228963964,S,0.03,KpCip,S,3,use,,used 3/3,
1008,KpCip4_R03up_KPHS_41020_0.92,RB013,NA,cip,-0.210747615,R,32,KpCip,R,3,use,,used 3/3,
1009,KpCip4_R03up_KPHS_41020_0.92,RB039,NA,cip,-0.20516776,R,32,KpCip,R,3,use,,used 3/3,
1010,KpCip4_R03up_KPHS_41020_0.92,RB289,NA,cip,0.187360726,R,32,KpCip,R,3,use,,used 3/3,
1011,KpCip4_R04dn_KPHS_18380_0.97,RB040,NA,cip,-0.42590074,S,0.03,KpCip,S,3,use,,used 3/3,
1012,KpCip4_R04dn_KPHS_18380_0.97,RB041,NA,cip,-1.256068336,S,0.03,KpCip,S,3,use,,used 3/3,
1013,KpCip4_R04dn_KPHS_18380_0.97,RB270,NA,cip,-0.663917093,S,0.03,KpCip,S,3,use,,used 3/3,
1014,KpCip4_R04dn_KPHS_18380_0.97,RB013,NA,cip,-0.053616824,R,32,KpCip,R,3,use,,used 3/3,
1015,KpCip4_R04dn_KPHS_18380_0.97,RB039,NA,cip,-0.192617095,R,32,KpCip,R,3,use,,used 3/3,
1016,KpCip4_R04dn_KPHS_18380_0.97,RB289,NA,cip,-0.03036151,R,32,KpCip,R,3,use,,used 3/3,
1017,KpCip4_R05up_KPHS_37080_0.97,RB040,NA,cip,2.138131527,S,0.03,KpCip,S,3,use,,used 3/3,
1018,KpCip4_R05up_KPHS_37080_0.97,RB041,NA,cip,-0.008213255,S,0.03,KpCip,S,3,use,,used 3/3,
1019,KpCip4_R05up_KPHS_37080_0.97,RB270,NA,cip,1.176227508,S,0.03,KpCip,S,3,use,,used 3/3,
1020,KpCip4_R05up_KPHS_37080_0.97,RB013,NA,cip,0.242587928,R,32,KpCip,R,3,use,,used 3/3,
1021,KpCip4_R05up_KPHS_37080_0.97,RB039,NA,cip,-0.325141181,R,32,KpCip,R,3,use,,used 3/3,
1022,KpCip4_R05up_KPHS_37080_0.97,RB289,NA,cip,-0.126664392,R,32,KpCip,R,3,use,,used 3/3,
1023,KpCip4_R06up_KPHS_41010_0.95,RB040,NA,cip,-0.090137461,S,0.03,KpCip,S,3,use,,used 3/3,
1024,KpCip4_R06up_KPHS_41010_0.95,RB041,NA,cip,0.860826067,S,0.03,KpCip,S,3,use,,used 3/3,
1025,KpCip4_R06up_KPHS_41010_0.95,RB270,NA,cip,1.967305985,S,0.03,KpCip,S,3,use,,used 3/3,
1026,KpCip4_R06up_KPHS_41010_0.95,RB013,NA,cip,-0.737994618,R,32,KpCip,R,3,use,,used 3/3,
1027,KpCip4_R06up_KPHS_41010_0.95,RB039,NA,cip,-0.387425459,R,32,KpCip,R,3,use,,used 3/3,
1028,KpCip4_R06up_KPHS_41010_0.95,RB289,NA,cip,0.497801685,R,32,KpCip,R,3,use,,used 3/3,
1029,KpCip4_R07up_KPHS_02820_0.97,RB040,NA,cip,1.153898843,S,0.03,KpCip,S,3,use,,used 3/3,
1030,KpCip4_R07up_KPHS_02820_0.97,RB041,NA,cip,1.348492188,S,0.03,KpCip,S,3,use,,used 3/3,
1031,KpCip4_R07up_KPHS_02820_0.97,RB270,NA,cip,1.359291747,S,0.03,KpCip,S,3,use,,used 3/3,
1032,KpCip4_R07up_KPHS_02820_0.97,RB013,NA,cip,-0.245444175,R,32,KpCip,R,3,use,,used 3/3,
1033,KpCip4_R07up_KPHS_02820_0.97,RB039,NA,cip,0.043569342,R,32,KpCip,R,3,use,,used 3/3,
1034,KpCip4_R07up_KPHS_02820_0.97,RB289,NA,cip,0.066674904,R,32,KpCip,R,3,use,,used 3/3,
1035,KpCip4_R08up_KPHS_03450_0.92,RB040,NA,cip,1.429471302,S,0.03,KpCip,S,3,use,,used 3/3,
1036,KpCip4_R08up_KPHS_03450_0.92,RB041,NA,cip,0.634885415,S,0.03,KpCip,S,3,use,,used 3/3,
1037,KpCip4_R08up_KPHS_03450_0.92,RB270,NA,cip,0.556110552,S,0.03,KpCip,S,3,use,,used 3/3,
1038,KpCip4_R08up_KPHS_03450_0.92,RB013,NA,cip,0.344467542,R,32,KpCip,R,3,use,,used 3/3,
1039,KpCip4_R08up_KPHS_03450_0.92,RB039,NA,cip,1.787239293,R,32,KpCip,R,3,use,,used 3/3,
1040,KpCip4_R08up_KPHS_03450_0.92,RB289,NA,cip,-1.143873682,R,32,KpCip,R,3,use,,used 3/3,
1041,KpCip4_R09up_KPHS_53000_0.97,RB040,NA,cip,0.68896535,S,0.03,KpCip,S,3,use,,used 3/3,
